_unit_id	_created_at	_golden	_id	_missed	_started_at	_tainted	_channel	_trust	_worker_id	_country	_region	_city	_ip	broad_rel_type	comments_box	deep_semantics	broad_rel_type_gold	data_subset	deep_semantics_gold	form_object	form_subject	formatted_sentence	gold_std_association_type	num_sentence	object_end	object_start	object_text	object_type	original_sentence	pubmed_id	subject_end	subject_start	subject_text	subject_type
698757970	4/4/2015 21:49:36	false	1605625827		4/4/2015 21:43:07	false	neodev	0.7857	11018419	SRB	2	Novi Sad	188.2.11.182	speculative		no_further_info		new		"&quot;<span class=""form_object"">cyclooxygenase</span>&quot;"	"&quot;<span class=""form_subject"">Cardiovascular thromboembolic adverse effects</span>&quot;"	"<div class=""formatted_sentence""><span class=""subject_text"">Cardiovascular thromboembolic adverse effects</span> associated with <span class=""object_text"">cyclooxygenase</span>-2 selective inhibitors and nonselective antiinflammatory drugs.</div>"	false	0	76	62	cyclooxygenase	drug	Cardiovascular thromboembolic adverse effects associated with cyclooxygenase-2 selective inhibitors and nonselective antiinflammatory drugs.	18042885	45	0	Cardiovascular thromboembolic adverse effects	disease
698757971	4/4/2015 21:12:27	true	1605611824	true	4/4/2015 21:09:48	false	prizerebel	0.7	28853816	PRT	4	Barcelos	94.132.194.69	negative			false	old		"&quot;<span class=""form_object"">alfentanil</span>&quot;"	"&quot;<span class=""form_subject"">motion sickness</span>&quot;"	"<div class=""formatted_sentence"">The frequency of PONV did not correlate to the amounts of <span class=""object_text"">alfentanil</span>, propofol, postoperative antiemetics consumed, or to female gender, non-smoking status, and history of PONV or <span class=""subject_text"">motion sickness</span>.</div>"	false	8	68	58	alfentanil	drug	The frequency of PONV did not correlate to the amounts of alfentanil, propofol, postoperative antiemetics consumed, or to female gender, non-smoking status, and history of PONV or motion sickness.	18037672	195	180	motion sickness	disease
698757971	4/4/2015 21:12:31	true	1605611870	true	4/4/2015 21:09:47	true	clixsense	0.5	11155536	BRA			186.223.247.122	speculative		used_to_treat	false	old		"&quot;<span class=""form_object"">alfentanil</span>&quot;"	"&quot;<span class=""form_subject"">motion sickness</span>&quot;"	"<div class=""formatted_sentence"">The frequency of PONV did not correlate to the amounts of <span class=""object_text"">alfentanil</span>, propofol, postoperative antiemetics consumed, or to female gender, non-smoking status, and history of PONV or <span class=""subject_text"">motion sickness</span>.</div>"	false	8	68	58	alfentanil	drug	The frequency of PONV did not correlate to the amounts of alfentanil, propofol, postoperative antiemetics consumed, or to female gender, non-smoking status, and history of PONV or motion sickness.	18037672	195	180	motion sickness	disease
698757971	4/4/2015 21:13:53	true	1605612368		4/4/2015 21:12:40	false	elite	1	31883685	GBR	H2	Accrington	80.47.186.28	false			false	old		"&quot;<span class=""form_object"">alfentanil</span>&quot;"	"&quot;<span class=""form_subject"">motion sickness</span>&quot;"	"<div class=""formatted_sentence"">The frequency of PONV did not correlate to the amounts of <span class=""object_text"">alfentanil</span>, propofol, postoperative antiemetics consumed, or to female gender, non-smoking status, and history of PONV or <span class=""subject_text"">motion sickness</span>.</div>"	false	8	68	58	alfentanil	drug	The frequency of PONV did not correlate to the amounts of alfentanil, propofol, postoperative antiemetics consumed, or to female gender, non-smoking status, and history of PONV or motion sickness.	18037672	195	180	motion sickness	disease
698757971	4/4/2015 21:14:07	true	1605612447	true	4/4/2015 21:09:58	true	gptking	0.6	29472662	ARG	1	Mar Del Plata	201.212.250.200	negative			false	old		"&quot;<span class=""form_object"">alfentanil</span>&quot;"	"&quot;<span class=""form_subject"">motion sickness</span>&quot;"	"<div class=""formatted_sentence"">The frequency of PONV did not correlate to the amounts of <span class=""object_text"">alfentanil</span>, propofol, postoperative antiemetics consumed, or to female gender, non-smoking status, and history of PONV or <span class=""subject_text"">motion sickness</span>.</div>"	false	8	68	58	alfentanil	drug	The frequency of PONV did not correlate to the amounts of alfentanil, propofol, postoperative antiemetics consumed, or to female gender, non-smoking status, and history of PONV or motion sickness.	18037672	195	180	motion sickness	disease
698757971	4/4/2015 21:14:47	true	1605612681	true	4/4/2015 21:14:18	true	clixsense	0.3	28606244	ITA	18	Milan	151.19.57.119	positive		no_further_info	false	old		"&quot;<span class=""form_object"">alfentanil</span>&quot;"	"&quot;<span class=""form_subject"">motion sickness</span>&quot;"	"<div class=""formatted_sentence"">The frequency of PONV did not correlate to the amounts of <span class=""object_text"">alfentanil</span>, propofol, postoperative antiemetics consumed, or to female gender, non-smoking status, and history of PONV or <span class=""subject_text"">motion sickness</span>.</div>"	false	8	68	58	alfentanil	drug	The frequency of PONV did not correlate to the amounts of alfentanil, propofol, postoperative antiemetics consumed, or to female gender, non-smoking status, and history of PONV or motion sickness.	18037672	195	180	motion sickness	disease
698757971	4/4/2015 21:15:21	true	1605612849		4/4/2015 21:12:01	false	prodege	0.7	2112439	USA	OK	Norman	162.228.151.72	false			false	old		"&quot;<span class=""form_object"">alfentanil</span>&quot;"	"&quot;<span class=""form_subject"">motion sickness</span>&quot;"	"<div class=""formatted_sentence"">The frequency of PONV did not correlate to the amounts of <span class=""object_text"">alfentanil</span>, propofol, postoperative antiemetics consumed, or to female gender, non-smoking status, and history of PONV or <span class=""subject_text"">motion sickness</span>.</div>"	false	8	68	58	alfentanil	drug	The frequency of PONV did not correlate to the amounts of alfentanil, propofol, postoperative antiemetics consumed, or to female gender, non-smoking status, and history of PONV or motion sickness.	18037672	195	180	motion sickness	disease
698757971	4/4/2015 21:16:09	true	1605613063	true	4/4/2015 21:14:03	true	neodev	0.6	11066121	PRT	19	Setúbal	85.247.190.110	negative			false	old		"&quot;<span class=""form_object"">alfentanil</span>&quot;"	"&quot;<span class=""form_subject"">motion sickness</span>&quot;"	"<div class=""formatted_sentence"">The frequency of PONV did not correlate to the amounts of <span class=""object_text"">alfentanil</span>, propofol, postoperative antiemetics consumed, or to female gender, non-smoking status, and history of PONV or <span class=""subject_text"">motion sickness</span>.</div>"	false	8	68	58	alfentanil	drug	The frequency of PONV did not correlate to the amounts of alfentanil, propofol, postoperative antiemetics consumed, or to female gender, non-smoking status, and history of PONV or motion sickness.	18037672	195	180	motion sickness	disease
698757971	4/4/2015 21:16:21	true	1605613132	true	4/4/2015 21:13:32	true	elite	0.4	31253098	BIH	1	Zenica	5.43.99.180	negative			false	old		"&quot;<span class=""form_object"">alfentanil</span>&quot;"	"&quot;<span class=""form_subject"">motion sickness</span>&quot;"	"<div class=""formatted_sentence"">The frequency of PONV did not correlate to the amounts of <span class=""object_text"">alfentanil</span>, propofol, postoperative antiemetics consumed, or to female gender, non-smoking status, and history of PONV or <span class=""subject_text"">motion sickness</span>.</div>"	false	8	68	58	alfentanil	drug	The frequency of PONV did not correlate to the amounts of alfentanil, propofol, postoperative antiemetics consumed, or to female gender, non-smoking status, and history of PONV or motion sickness.	18037672	195	180	motion sickness	disease
698757971	4/4/2015 21:16:40	true	1605613258	true	4/4/2015 21:12:03	true	gifthunterclub	0.5	28079216	ESP	60	Castellón	84.127.205.168	negative			false	old		"&quot;<span class=""form_object"">alfentanil</span>&quot;"	"&quot;<span class=""form_subject"">motion sickness</span>&quot;"	"<div class=""formatted_sentence"">The frequency of PONV did not correlate to the amounts of <span class=""object_text"">alfentanil</span>, propofol, postoperative antiemetics consumed, or to female gender, non-smoking status, and history of PONV or <span class=""subject_text"">motion sickness</span>.</div>"	false	8	68	58	alfentanil	drug	The frequency of PONV did not correlate to the amounts of alfentanil, propofol, postoperative antiemetics consumed, or to female gender, non-smoking status, and history of PONV or motion sickness.	18037672	195	180	motion sickness	disease
698757971	4/4/2015 21:16:41	true	1605613259	true	4/4/2015 21:11:26	true	neodev	0.4	12291277	LTU	57	Kaunas	78.57.148.126	positive		may_cause	false	old		"&quot;<span class=""form_object"">alfentanil</span>&quot;"	"&quot;<span class=""form_subject"">motion sickness</span>&quot;"	"<div class=""formatted_sentence"">The frequency of PONV did not correlate to the amounts of <span class=""object_text"">alfentanil</span>, propofol, postoperative antiemetics consumed, or to female gender, non-smoking status, and history of PONV or <span class=""subject_text"">motion sickness</span>.</div>"	false	8	68	58	alfentanil	drug	The frequency of PONV did not correlate to the amounts of alfentanil, propofol, postoperative antiemetics consumed, or to female gender, non-smoking status, and history of PONV or motion sickness.	18037672	195	180	motion sickness	disease
698757971	4/4/2015 21:16:44	true	1605613301	true	4/4/2015 21:13:17	false	clixsense	0.7	31273360	GRC	13	Thessaloníki	130.43.103.200	negative			false	old		"&quot;<span class=""form_object"">alfentanil</span>&quot;"	"&quot;<span class=""form_subject"">motion sickness</span>&quot;"	"<div class=""formatted_sentence"">The frequency of PONV did not correlate to the amounts of <span class=""object_text"">alfentanil</span>, propofol, postoperative antiemetics consumed, or to female gender, non-smoking status, and history of PONV or <span class=""subject_text"">motion sickness</span>.</div>"	false	8	68	58	alfentanil	drug	The frequency of PONV did not correlate to the amounts of alfentanil, propofol, postoperative antiemetics consumed, or to female gender, non-smoking status, and history of PONV or motion sickness.	18037672	195	180	motion sickness	disease
698757971	4/4/2015 21:16:48	true	1605613341	true	4/4/2015 21:14:18	true	elite	0.3	30211044	BIH	1	Tuzla	37.203.105.35	negative			false	old		"&quot;<span class=""form_object"">alfentanil</span>&quot;"	"&quot;<span class=""form_subject"">motion sickness</span>&quot;"	"<div class=""formatted_sentence"">The frequency of PONV did not correlate to the amounts of <span class=""object_text"">alfentanil</span>, propofol, postoperative antiemetics consumed, or to female gender, non-smoking status, and history of PONV or <span class=""subject_text"">motion sickness</span>.</div>"	false	8	68	58	alfentanil	drug	The frequency of PONV did not correlate to the amounts of alfentanil, propofol, postoperative antiemetics consumed, or to female gender, non-smoking status, and history of PONV or motion sickness.	18037672	195	180	motion sickness	disease
698757971	4/4/2015 21:16:56	true	1605613439		4/4/2015 21:14:19	false	neodev	0.8824	16826314	SWE	26	Enskede	83.250.152.15	false			false	old		"&quot;<span class=""form_object"">alfentanil</span>&quot;"	"&quot;<span class=""form_subject"">motion sickness</span>&quot;"	"<div class=""formatted_sentence"">The frequency of PONV did not correlate to the amounts of <span class=""object_text"">alfentanil</span>, propofol, postoperative antiemetics consumed, or to female gender, non-smoking status, and history of PONV or <span class=""subject_text"">motion sickness</span>.</div>"	false	8	68	58	alfentanil	drug	The frequency of PONV did not correlate to the amounts of alfentanil, propofol, postoperative antiemetics consumed, or to female gender, non-smoking status, and history of PONV or motion sickness.	18037672	195	180	motion sickness	disease
698757971	4/4/2015 21:16:58	true	1605613452		4/4/2015 21:12:08	false	neodev	0.7	29746131	IND	19	Bhatkal	117.222.127.25	false			false	old		"&quot;<span class=""form_object"">alfentanil</span>&quot;"	"&quot;<span class=""form_subject"">motion sickness</span>&quot;"	"<div class=""formatted_sentence"">The frequency of PONV did not correlate to the amounts of <span class=""object_text"">alfentanil</span>, propofol, postoperative antiemetics consumed, or to female gender, non-smoking status, and history of PONV or <span class=""subject_text"">motion sickness</span>.</div>"	false	8	68	58	alfentanil	drug	The frequency of PONV did not correlate to the amounts of alfentanil, propofol, postoperative antiemetics consumed, or to female gender, non-smoking status, and history of PONV or motion sickness.	18037672	195	180	motion sickness	disease
698757971	4/4/2015 21:17:08	true	1605613479	true	4/4/2015 21:13:32	true	neodev	0.5	17536794	ROU			109.166.131.124	negative			false	old		"&quot;<span class=""form_object"">alfentanil</span>&quot;"	"&quot;<span class=""form_subject"">motion sickness</span>&quot;"	"<div class=""formatted_sentence"">The frequency of PONV did not correlate to the amounts of <span class=""object_text"">alfentanil</span>, propofol, postoperative antiemetics consumed, or to female gender, non-smoking status, and history of PONV or <span class=""subject_text"">motion sickness</span>.</div>"	false	8	68	58	alfentanil	drug	The frequency of PONV did not correlate to the amounts of alfentanil, propofol, postoperative antiemetics consumed, or to female gender, non-smoking status, and history of PONV or motion sickness.	18037672	195	180	motion sickness	disease
698757971	4/4/2015 21:17:21	true	1605613606	true	4/4/2015 21:11:25	true	neodev	0.5	30692358	SRB	0	Belgrade	178.223.25.7	negative			false	old		"&quot;<span class=""form_object"">alfentanil</span>&quot;"	"&quot;<span class=""form_subject"">motion sickness</span>&quot;"	"<div class=""formatted_sentence"">The frequency of PONV did not correlate to the amounts of <span class=""object_text"">alfentanil</span>, propofol, postoperative antiemetics consumed, or to female gender, non-smoking status, and history of PONV or <span class=""subject_text"">motion sickness</span>.</div>"	false	8	68	58	alfentanil	drug	The frequency of PONV did not correlate to the amounts of alfentanil, propofol, postoperative antiemetics consumed, or to female gender, non-smoking status, and history of PONV or motion sickness.	18037672	195	180	motion sickness	disease
698757971	4/4/2015 21:17:27	true	1605613634	true	4/4/2015 21:12:05	true	clixsense	0.6	6364034	NZL	G2	Wellington	125.238.211.65	negative			false	old		"&quot;<span class=""form_object"">alfentanil</span>&quot;"	"&quot;<span class=""form_subject"">motion sickness</span>&quot;"	"<div class=""formatted_sentence"">The frequency of PONV did not correlate to the amounts of <span class=""object_text"">alfentanil</span>, propofol, postoperative antiemetics consumed, or to female gender, non-smoking status, and history of PONV or <span class=""subject_text"">motion sickness</span>.</div>"	false	8	68	58	alfentanil	drug	The frequency of PONV did not correlate to the amounts of alfentanil, propofol, postoperative antiemetics consumed, or to female gender, non-smoking status, and history of PONV or motion sickness.	18037672	195	180	motion sickness	disease
698757971	4/4/2015 21:17:28	true	1605613655	true	4/4/2015 21:11:00	true	clixsense	0.3333	10752241	PHL			180.191.212.82	negative			false	old		"&quot;<span class=""form_object"">alfentanil</span>&quot;"	"&quot;<span class=""form_subject"">motion sickness</span>&quot;"	"<div class=""formatted_sentence"">The frequency of PONV did not correlate to the amounts of <span class=""object_text"">alfentanil</span>, propofol, postoperative antiemetics consumed, or to female gender, non-smoking status, and history of PONV or <span class=""subject_text"">motion sickness</span>.</div>"	false	8	68	58	alfentanil	drug	The frequency of PONV did not correlate to the amounts of alfentanil, propofol, postoperative antiemetics consumed, or to female gender, non-smoking status, and history of PONV or motion sickness.	18037672	195	180	motion sickness	disease
698757971	4/4/2015 21:17:43	true	1605613721		4/4/2015 21:11:40	false	clixsense	0.8125	30046542	HRV	21	Zagreb	78.0.251.210	false			false	old		"&quot;<span class=""form_object"">alfentanil</span>&quot;"	"&quot;<span class=""form_subject"">motion sickness</span>&quot;"	"<div class=""formatted_sentence"">The frequency of PONV did not correlate to the amounts of <span class=""object_text"">alfentanil</span>, propofol, postoperative antiemetics consumed, or to female gender, non-smoking status, and history of PONV or <span class=""subject_text"">motion sickness</span>.</div>"	false	8	68	58	alfentanil	drug	The frequency of PONV did not correlate to the amounts of alfentanil, propofol, postoperative antiemetics consumed, or to female gender, non-smoking status, and history of PONV or motion sickness.	18037672	195	180	motion sickness	disease
698757971	4/4/2015 21:17:47	true	1605613735	true	4/4/2015 21:16:46	true	neodev	0.4	11145864	ROU	36	Timisoara	86.127.182.174	speculative		may_cause	false	old		"&quot;<span class=""form_object"">alfentanil</span>&quot;"	"&quot;<span class=""form_subject"">motion sickness</span>&quot;"	"<div class=""formatted_sentence"">The frequency of PONV did not correlate to the amounts of <span class=""object_text"">alfentanil</span>, propofol, postoperative antiemetics consumed, or to female gender, non-smoking status, and history of PONV or <span class=""subject_text"">motion sickness</span>.</div>"	false	8	68	58	alfentanil	drug	The frequency of PONV did not correlate to the amounts of alfentanil, propofol, postoperative antiemetics consumed, or to female gender, non-smoking status, and history of PONV or motion sickness.	18037672	195	180	motion sickness	disease
698757971	4/4/2015 21:17:54	true	1605613776	true	4/4/2015 21:15:24	false	elite	0.7692	30087800	BIH	1	Sarajevo	77.78.221.140	negative			false	old		"&quot;<span class=""form_object"">alfentanil</span>&quot;"	"&quot;<span class=""form_subject"">motion sickness</span>&quot;"	"<div class=""formatted_sentence"">The frequency of PONV did not correlate to the amounts of <span class=""object_text"">alfentanil</span>, propofol, postoperative antiemetics consumed, or to female gender, non-smoking status, and history of PONV or <span class=""subject_text"">motion sickness</span>.</div>"	false	8	68	58	alfentanil	drug	The frequency of PONV did not correlate to the amounts of alfentanil, propofol, postoperative antiemetics consumed, or to female gender, non-smoking status, and history of PONV or motion sickness.	18037672	195	180	motion sickness	disease
698757971	4/4/2015 21:17:55	true	1605613780	true	4/4/2015 21:14:18	false	elite	0.85	30322518	ITA	7	Rome	93.45.229.79	negative			false	old		"&quot;<span class=""form_object"">alfentanil</span>&quot;"	"&quot;<span class=""form_subject"">motion sickness</span>&quot;"	"<div class=""formatted_sentence"">The frequency of PONV did not correlate to the amounts of <span class=""object_text"">alfentanil</span>, propofol, postoperative antiemetics consumed, or to female gender, non-smoking status, and history of PONV or <span class=""subject_text"">motion sickness</span>.</div>"	false	8	68	58	alfentanil	drug	The frequency of PONV did not correlate to the amounts of alfentanil, propofol, postoperative antiemetics consumed, or to female gender, non-smoking status, and history of PONV or motion sickness.	18037672	195	180	motion sickness	disease
698757971	4/4/2015 21:18:12	true	1605613947	true	4/4/2015 21:14:33	false	superrewards	0.9231	26528277	URY	10	Montevideo	167.62.117.174	negative			false	old		"&quot;<span class=""form_object"">alfentanil</span>&quot;"	"&quot;<span class=""form_subject"">motion sickness</span>&quot;"	"<div class=""formatted_sentence"">The frequency of PONV did not correlate to the amounts of <span class=""object_text"">alfentanil</span>, propofol, postoperative antiemetics consumed, or to female gender, non-smoking status, and history of PONV or <span class=""subject_text"">motion sickness</span>.</div>"	false	8	68	58	alfentanil	drug	The frequency of PONV did not correlate to the amounts of alfentanil, propofol, postoperative antiemetics consumed, or to female gender, non-smoking status, and history of PONV or motion sickness.	18037672	195	180	motion sickness	disease
698757971	4/4/2015 21:18:21	true	1605614030		4/4/2015 21:16:21	false	elite	1	31883685	GBR	H2	Accrington	80.47.186.28	false			false	old		"&quot;<span class=""form_object"">alfentanil</span>&quot;"	"&quot;<span class=""form_subject"">motion sickness</span>&quot;"	"<div class=""formatted_sentence"">The frequency of PONV did not correlate to the amounts of <span class=""object_text"">alfentanil</span>, propofol, postoperative antiemetics consumed, or to female gender, non-smoking status, and history of PONV or <span class=""subject_text"">motion sickness</span>.</div>"	false	8	68	58	alfentanil	drug	The frequency of PONV did not correlate to the amounts of alfentanil, propofol, postoperative antiemetics consumed, or to female gender, non-smoking status, and history of PONV or motion sickness.	18037672	195	180	motion sickness	disease
698757971	4/4/2015 21:18:40	true	1605614177		4/4/2015 21:13:47	false	neodev	0.85	19596413	IND	7	New Delhi	59.177.137.181	false			false	old		"&quot;<span class=""form_object"">alfentanil</span>&quot;"	"&quot;<span class=""form_subject"">motion sickness</span>&quot;"	"<div class=""formatted_sentence"">The frequency of PONV did not correlate to the amounts of <span class=""object_text"">alfentanil</span>, propofol, postoperative antiemetics consumed, or to female gender, non-smoking status, and history of PONV or <span class=""subject_text"">motion sickness</span>.</div>"	false	8	68	58	alfentanil	drug	The frequency of PONV did not correlate to the amounts of alfentanil, propofol, postoperative antiemetics consumed, or to female gender, non-smoking status, and history of PONV or motion sickness.	18037672	195	180	motion sickness	disease
698757971	4/4/2015 21:18:44	true	1605614212	true	4/4/2015 21:13:17	true	instagc	0.6	31918549	SRB	0	Beograd	178.221.71.48	negative	not related		false	old		"&quot;<span class=""form_object"">alfentanil</span>&quot;"	"&quot;<span class=""form_subject"">motion sickness</span>&quot;"	"<div class=""formatted_sentence"">The frequency of PONV did not correlate to the amounts of <span class=""object_text"">alfentanil</span>, propofol, postoperative antiemetics consumed, or to female gender, non-smoking status, and history of PONV or <span class=""subject_text"">motion sickness</span>.</div>"	false	8	68	58	alfentanil	drug	The frequency of PONV did not correlate to the amounts of alfentanil, propofol, postoperative antiemetics consumed, or to female gender, non-smoking status, and history of PONV or motion sickness.	18037672	195	180	motion sickness	disease
698757971	4/4/2015 21:18:51	true	1605614230		4/4/2015 21:14:28	false	clixsense	0.9333	29843084	MEX	16	Pátzcuaro	187.134.77.212	false			false	old		"&quot;<span class=""form_object"">alfentanil</span>&quot;"	"&quot;<span class=""form_subject"">motion sickness</span>&quot;"	"<div class=""formatted_sentence"">The frequency of PONV did not correlate to the amounts of <span class=""object_text"">alfentanil</span>, propofol, postoperative antiemetics consumed, or to female gender, non-smoking status, and history of PONV or <span class=""subject_text"">motion sickness</span>.</div>"	false	8	68	58	alfentanil	drug	The frequency of PONV did not correlate to the amounts of alfentanil, propofol, postoperative antiemetics consumed, or to female gender, non-smoking status, and history of PONV or motion sickness.	18037672	195	180	motion sickness	disease
